POS Txn,Dept,ID,Sales U
16120100160038000000,HOUSEHOLD CLEANING,143,4
16120100160038000000,HOUSEHOLD CLEANING,143,4
16120100160038000000,HOUSEHOLD CLEANING,143,3
16120100160038000000,HOUSEHOLD CLEANING,143,2
16120100160038000000,HOUSEHOLD CLEANING,143,1
16120100160038000000,HOUSEHOLD CLEANING,143,1
16120100160038000000,HOUSEHOLD CLEANING,143,5
16120100160038000000,HOUSEHOLD CLEANING,143,1
16120100160038000000,HOUSEHOLD CLEANING,143,1
16120100160077000000,HOUSEHOLD CLEANING,143,2
16120100160077000000,HOUSEHOLD CLEANING,143,1
16120100160078000000,HOUSEHOLD CLEANING,143,4
16120100160078000000,HOUSEHOLD CLEANING,143,1
16120100160079000000,HOUSEHOLD CLEANING,143,1
16120100160094000000,HOUSEHOLD CLEANING,143,4
16120100160101000000,HOUSEHOLD CLEANING,143,1
16120100160162000000,HOUSEHOLD CLEANING,143,1
16120100160162000000,HOUSEHOLD CLEANING,143,1
16120100160162000000,HOUSEHOLD CLEANING,143,4
16120100160162000000,HOUSEHOLD CLEANING,143,2
16120100160023000000,FLOOR CARE,144,1
16120100160031000000,FLOOR CARE,144,1
16120100160034000000,FLOOR CARE,144,1
16120100160079000000,FLOOR CARE,144,1
16120100160101000000,FLOOR CARE,144,1
16120100160101000000,FLOOR CARE,144,1
16120100160162000000,FLOOR CARE,144,1
16120100160022000000,AS SEEN ON TV,146,2
16120100160023000000,AS SEEN ON TV,146,1
16120100160034000000,AS SEEN ON TV,146,1
16120100160034000000,AS SEEN ON TV,146,1
16120100160034000000,AS SEEN ON TV,146,1
16120100160035000000,AS SEEN ON TV,146,3
16120100160035000000,AS SEEN ON TV,146,-1
16120100160035000000,AS SEEN ON TV,146,1
16120100160035000000,AS SEEN ON TV,146,3
16120100160036000000,AS SEEN ON TV,146,1
16120100160037000000,AS SEEN ON TV,146,1
16120100160037000000,AS SEEN ON TV,146,1
16120100160037000000,AS SEEN ON TV,146,1
16120100160037000000,AS SEEN ON TV,146,1
16120100160038000000,AS SEEN ON TV,146,1
16120100160038000000,AS SEEN ON TV,146,1
16120100160094000000,AS SEEN ON TV,146,1
16120100160094000000,AS SEEN ON TV,146,1
16120100160094000000,AS SEEN ON TV,146,1
16120100160101000000,AS SEEN ON TV,146,1
16120100160162000000,AS SEEN ON TV,146,1
16120100160022000000,BATTERIES,147,2
16120100160022000000,BATTERIES,147,1
16120100160022000000,BATTERIES,147,1
16120100160022000000,BATTERIES,147,1
16120100160023000000,BATTERIES,147,1
16120100160023000000,BATTERIES,147,2
16120100160031000000,BATTERIES,147,2
16120100160031000000,BATTERIES,147,1
16120100160032000000,BATTERIES,147,1
16120100160032000000,BATTERIES,147,1
16120100160032000000,BATTERIES,147,1
16120100160032000000,BATTERIES,147,2
16120100160034000000,BATTERIES,147,1
16120100160035000000,BATTERIES,147,1
16120100160035000000,BATTERIES,147,1
16120100160036000000,BATTERIES,147,1
16120100160036000000,BATTERIES,147,1
16120100160037000000,BATTERIES,147,2
16120100160037000000,BATTERIES,147,2
16120100160101000000,BATTERIES,147,1
16120100160024000000,PC HDWR & OFFICE EQP,148,1
16120100160033000000,PC HDWR & OFFICE EQP,148,1
16120100160033000000,PC HDWR & OFFICE EQP,148,1
16120100160033000000,PC HDWR & OFFICE EQP,148,2
16120100160036000000,PC HDWR & OFFICE EQP,148,2
16120100160036000000,PC HDWR & OFFICE EQP,148,1
16120100160037000000,PC HDWR & OFFICE EQP,148,2
16120100160038000000,PC HDWR & OFFICE EQP,148,1
16120100160038000000,PC HDWR & OFFICE EQP,148,3
16120100160101000000,PC HDWR & OFFICE EQP,148,1
16120100160101000000,PC HDWR & OFFICE EQP,148,1
16120100160162000000,PC HDWR & OFFICE EQP,148,1
16120100160162000000,PC HDWR & OFFICE EQP,148,2
16120100160162000000,PC HDWR & OFFICE EQP,148,1
16120100160162000000,PC HDWR & OFFICE EQP,148,3
16120100160037000000,PC HARDWARE,149,2
16120100160101000000,PC HARDWARE,149,1
16120100160162000000,PC HARDWARE,149,1
16120100160162000000,PC HARDWARE,149,-1
16120100160162000000,PC HARDWARE,149,1
16120100160162000000,PC HARDWARE,149,3
16120100160022000000,COMPUTER SOFTWARE,150,1
16120100160162000000,COMPUTER SOFTWARE,150,1
16120100160101000000,DIMAGE/PHONE/GPS/ACC,151,1
16120100160162000000,DIMAGE/PHONE/GPS/ACC,151,1
16120100160022000000,VIDEO GAMES,152,2
16120100160023000000,VIDEO GAMES,152,1
16120100160032000000,VIDEO GAMES,152,1
16120100160033000000,VIDEO GAMES,152,1
16120100160034000000,VIDEO GAMES,152,1
16120100160035000000,VIDEO GAMES,152,2
16120100160036000000,VIDEO GAMES,152,2
16120100160036000000,VIDEO GAMES,152,1
16120100160038000000,VIDEO GAMES,152,1
16120100160077000000,VIDEO GAMES,152,-1
16120100160162000000,VIDEO GAMES,152,0
16120100160162000000,VIDEO GAMES,152,2
16120100160162000000,VIDEO GAMES,152,2
16120100160162000000,VIDEO GAMES,152,1
16120100160162000000,VIDEO GAMES,152,1
16120100160162000000,VIDEO GAMES,152,2
16120100160023000000,GLUES/TAPES/ACC,154,1
16120100160023000000,GLUES/TAPES/ACC,154,1
16120100160023000000,GLUES/TAPES/ACC,154,1
16120100160031000000,GLUES/TAPES/ACC,154,4
16120100160033000000,GLUES/TAPES/ACC,154,1
16120100160033000000,GLUES/TAPES/ACC,154,2
16120100160033000000,GLUES/TAPES/ACC,154,1
16120100160038000000,GLUES/TAPES/ACC,154,1
16120100160094000000,GLUES/TAPES/ACC,154,1
16120100160094000000,GLUES/TAPES/ACC,154,1
16120100160033000000,PC PERIPH/OFFICE ACC,155,1
16120100160035000000,PC PERIPH/OFFICE ACC,155,1
16120100160036000000,PC PERIPH/OFFICE ACC,155,1
16120100160036000000,PC PERIPH/OFFICE ACC,155,2
16120100160036000000,PC PERIPH/OFFICE ACC,155,1
16120100160036000000,PC PERIPH/OFFICE ACC,155,2
16120100160101000000,PC PERIPH/OFFICE ACC,155,1
16120100160101000000,PC PERIPH/OFFICE ACC,155,1
16120100160162000000,PC PERIPH/OFFICE ACC,155,1
16120100160162000000,PC PERIPH/OFFICE ACC,155,1
16120100160162000000,PC PERIPH/OFFICE ACC,155,-1
16120100160162000000,PC PERIPH/OFFICE ACC,155,1
16120100160162000000,PC PERIPH/OFFICE ACC,155,1
16120100160022000000,GENERAL HARDWARE,156,1
16120100160022000000,GENERAL HARDWARE,156,1
16120100160022000000,GENERAL HARDWARE,156,3
16120100160022000000,GENERAL HARDWARE,156,2
16120100160022000000,GENERAL HARDWARE,156,4
16120100160022000000,GENERAL HARDWARE,156,1
16120100160023000000,GENERAL HARDWARE,156,1
16120100160023000000,GENERAL HARDWARE,156,1
16120100160023000000,GENERAL HARDWARE,156,1
16120100160023000000,GENERAL HARDWARE,156,1
16120100160023000000,GENERAL HARDWARE,156,1
16120100160023000000,GENERAL HARDWARE,156,1
16120100160023000000,GENERAL HARDWARE,156,1
16120100160023000000,GENERAL HARDWARE,156,1
16120100160024000000,GENERAL HARDWARE,156,2
16120100160024000000,GENERAL HARDWARE,156,1
16120100160024000000,GENERAL HARDWARE,156,2
16120100160031000000,GENERAL HARDWARE,156,1
16120100160031000000,GENERAL HARDWARE,156,1
16120100160033000000,GENERAL HARDWARE,156,1
16120100160033000000,GENERAL HARDWARE,156,1
16120100160035000000,GENERAL HARDWARE,156,1
16120100160035000000,GENERAL HARDWARE,156,2
16120100160035000000,GENERAL HARDWARE,156,1
16120100160036000000,GENERAL HARDWARE,156,1
16120100160036000000,GENERAL HARDWARE,156,1
16120100160038000000,GENERAL HARDWARE,156,1
16120100160038000000,GENERAL HARDWARE,156,1
16120100160038000000,GENERAL HARDWARE,156,1
16120100160038000000,GENERAL HARDWARE,156,1
16120100160077000000,GENERAL HARDWARE,156,-1
16120100160079000000,GENERAL HARDWARE,156,0
16120100160094000000,GENERAL HARDWARE,156,-2
16120100160094000000,GENERAL HARDWARE,156,1
16120100160094000000,GENERAL HARDWARE,156,1
16120100160094000000,GENERAL HARDWARE,156,1
16120100160094000000,GENERAL HARDWARE,156,1
16120100160132000000,GENERAL HARDWARE,156,1
16120100160023000000,POWER EQUIPMENT,157,1
16120100160038000000,POWER EQUIPMENT,157,1
16120100160038000000,POWER EQUIPMENT,157,1
16120100160021000000,PET SUPPLIES,158,2
16120100160021000000,PET SUPPLIES,158,16
16120100160021000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,4
16120100160022000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,2
16120100160022000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,2
16120100160022000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,3
16120100160022000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,2
16120100160022000000,PET SUPPLIES,158,3
16120100160022000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,2
16120100160022000000,PET SUPPLIES,158,1
16120100160022000000,PET SUPPLIES,158,4
16120100160022000000,PET SUPPLIES,158,10
16120100160022000000,PET SUPPLIES,158,3
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,5
16120100160023000000,PET SUPPLIES,158,7
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,2
16120100160023000000,PET SUPPLIES,158,6
16120100160023000000,PET SUPPLIES,158,6
16120100160023000000,PET SUPPLIES,158,2
16120100160023000000,PET SUPPLIES,158,1
16120100160023000000,PET SUPPLIES,158,4
16120100160024000000,PET SUPPLIES,158,2
16120100160024000000,PET SUPPLIES,158,1
16120100160024000000,PET SUPPLIES,158,2
16120100160024000000,PET SUPPLIES,158,1
16120100160024000000,PET SUPPLIES,158,6
16120100160024000000,PET SUPPLIES,158,1
16120100160024000000,PET SUPPLIES,158,5
16120100160024000000,PET SUPPLIES,158,1
16120100160024000000,PET SUPPLIES,158,2
16120100160024000000,PET SUPPLIES,158,2
16120100160024000000,PET SUPPLIES,158,2
16120100160024000000,PET SUPPLIES,158,1
16120100160024000000,PET SUPPLIES,158,1
16120100160024000000,PET SUPPLIES,158,2
16120100160024000000,PET SUPPLIES,158,1
16120100160024000000,PET SUPPLIES,158,1
16120100160024000000,PET SUPPLIES,158,1
16120100160031000000,PET SUPPLIES,158,1
16120100160031000000,PET SUPPLIES,158,1
16120100160031000000,PET SUPPLIES,158,2
16120100160031000000,PET SUPPLIES,158,1
16120100160031000000,PET SUPPLIES,158,1
16120100160032000000,PET SUPPLIES,158,1
16120100160032000000,PET SUPPLIES,158,1
16120100160032000000,PET SUPPLIES,158,3
16120100160033000000,PET SUPPLIES,158,3
16120100160033000000,PET SUPPLIES,158,1
16120100160034000000,PET SUPPLIES,158,1
16120100160034000000,PET SUPPLIES,158,1
16120100160034000000,PET SUPPLIES,158,4
16120100160035000000,PET SUPPLIES,158,4
16120100160036000000,PET SUPPLIES,158,2
16120100160036000000,PET SUPPLIES,158,1
16120100160036000000,PET SUPPLIES,158,1
16120100160036000000,PET SUPPLIES,158,4
16120100160036000000,PET SUPPLIES,158,2
16120100160036000000,PET SUPPLIES,158,2
16120100160036000000,PET SUPPLIES,158,2
16120100160036000000,PET SUPPLIES,158,2
16120100160037000000,PET SUPPLIES,158,2
16120100160037000000,PET SUPPLIES,158,4
16120100160037000000,PET SUPPLIES,158,2
16120100160037000000,PET SUPPLIES,158,4
16120100160037000000,PET SUPPLIES,158,2
16120100160037000000,PET SUPPLIES,158,20
16120100160038000000,PET SUPPLIES,158,5
16120100160038000000,PET SUPPLIES,158,1
16120100160038000000,PET SUPPLIES,158,1
16120100160038000000,PET SUPPLIES,158,1
16120100160038000000,PET SUPPLIES,158,2
16120100160077000000,PET SUPPLIES,158,-1
16120100160077000000,PET SUPPLIES,158,0
16120100160077000000,PET SUPPLIES,158,3
16120100160078000000,PET SUPPLIES,158,2
16120100160079000000,PET SUPPLIES,158,4
16120100160094000000,PET SUPPLIES,158,1
16120100160094000000,PET SUPPLIES,158,2
16120100160094000000,PET SUPPLIES,158,1
16120100160094000000,PET SUPPLIES,158,1
16120100160101000000,PET SUPPLIES,158,3
16120100160022000000,LAWN & GARDEN,160,2
16120100160022000000,LAWN & GARDEN,160,2
16120100160022000000,LAWN & GARDEN,160,6
16120100160022000000,LAWN & GARDEN,160,1
16120100160023000000,LAWN & GARDEN,160,1
16120100160023000000,LAWN & GARDEN,160,1
16120100160023000000,LAWN & GARDEN,160,1
16120100160023000000,LAWN & GARDEN,160,1
16120100160023000000,LAWN & GARDEN,160,2
16120100160024000000,LAWN & GARDEN,160,1
16120100160031000000,LAWN & GARDEN,160,2
16120100160034000000,LAWN & GARDEN,160,2
16120100160036000000,LAWN & GARDEN,160,1
16120100160036000000,LAWN & GARDEN,160,1
16120100160036000000,LAWN & GARDEN,160,1
16120100160037000000,LAWN & GARDEN,160,1
16120100160037000000,LAWN & GARDEN,160,1
16120100160038000000,LAWN & GARDEN,160,1
16120100160038000000,LAWN & GARDEN,160,1
16120100160038000000,LAWN & GARDEN,160,2
16120100160038000000,LAWN & GARDEN,160,1
16120100160079000000,LAWN & GARDEN,160,-1
16120100160094000000,LAWN & GARDEN,160,2
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,5
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,3
16120100160094000000,LAWN & GARDEN,160,3
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,2
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,4
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,2
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,3
16120100160094000000,LAWN & GARDEN,160,2
16120100160094000000,LAWN & GARDEN,160,2
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,1
16120100160094000000,LAWN & GARDEN,160,1
16120100160132000000,LAWN & GARDEN,160,1
16120100160033000000,TABLE TOP & KITCHEN,164,1
16120100160033000000,TABLE TOP & KITCHEN,164,2
16120100160034000000,TABLE TOP & KITCHEN,164,1
16120100160034000000,TABLE TOP & KITCHEN,164,9
16120100160035000000,TABLE TOP & KITCHEN,164,3
16120100160035000000,TABLE TOP & KITCHEN,164,1
16120100160036000000,TABLE TOP & KITCHEN,164,1
16120100160038000000,TABLE TOP & KITCHEN,164,1
16120100160038000000,TABLE TOP & KITCHEN,164,3
16120100160038000000,TABLE TOP & KITCHEN,164,1
16120100160038000000,TABLE TOP & KITCHEN,164,2
16120100160078000000,TABLE TOP & KITCHEN,164,-1
16120100160101000000,TABLE TOP & KITCHEN,164,6
16120100160162000000,TABLE TOP & KITCHEN,164,1
16120100160023000000,BATH,165,4
16120100160031000000,BATH,165,1
16120100160031000000,BATH,165,1
16120100160031000000,BATH,165,3
16120100160033000000,BATH,165,1
16120100160033000000,BATH,165,2
16120100160034000000,BATH,165,6
16120100160034000000,BATH,165,1
16120100160035000000,BATH,165,1
16120100160035000000,BATH,165,5
16120100160036000000,BATH,165,1
16120100160036000000,BATH,165,3
16120100160037000000,BATH,165,1
16120100160038000000,BATH,165,3
16120100160077000000,BATH,165,0
16120100160162000000,BATH,165,1
16120100160162000000,BATH,165,2
16120100160162000000,BATH,165,1
16120100160037000000,HOME TEXTILES,166,1
16120100160038000000,HOME TEXTILES,166,1
16120100160023000000,BEDDING,167,1
16120100160024000000,BEDDING,167,1
16120100160031000000,BEDDING,167,1
16120100160033000000,BEDDING,167,2
16120100160034000000,BEDDING,167,2
16120100160036000000,BEDDING,167,1
16120100160037000000,BEDDING,167,1
16120100160037000000,BEDDING,167,1
16120100160038000000,BEDDING,167,1
16120100160038000000,BEDDING,167,1
16120100160038000000,BEDDING,167,1
16120100160038000000,BEDDING,167,2
16120100160078000000,BEDDING,167,1
16120100160094000000,BEDDING,167,2
16120100160162000000,BEDDING,167,1
16120100160021000000,GENERAL GROCERIES,169,3
16120100160021000000,GENERAL GROCERIES,169,2
16120100160021000000,GENERAL GROCERIES,169,1
16120100160021000000,GENERAL GROCERIES,169,3
16120100160021000000,GENERAL GROCERIES,169,4
16120100160021000000,GENERAL GROCERIES,169,1
16120100160022000000,GENERAL GROCERIES,169,1
16120100160022000000,GENERAL GROCERIES,169,1
16120100160022000000,GENERAL GROCERIES,169,1
16120100160022000000,GENERAL GROCERIES,169,2
16120100160022000000,GENERAL GROCERIES,169,3
16120100160022000000,GENERAL GROCERIES,169,1
16120100160022000000,GENERAL GROCERIES,169,1
16120100160022000000,GENERAL GROCERIES,169,1
16120100160022000000,GENERAL GROCERIES,169,3
16120100160022000000,GENERAL GROCERIES,169,3
16120100160023000000,GENERAL GROCERIES,169,2
16120100160023000000,GENERAL GROCERIES,169,2
16120100160023000000,GENERAL GROCERIES,169,3
16120100160023000000,GENERAL GROCERIES,169,3
16120100160023000000,GENERAL GROCERIES,169,1
16120100160023000000,GENERAL GROCERIES,169,1
16120100160023000000,GENERAL GROCERIES,169,1
16120100160023000000,GENERAL GROCERIES,169,1
16120100160023000000,GENERAL GROCERIES,169,1
16120100160023000000,GENERAL GROCERIES,169,1
16120100160023000000,GENERAL GROCERIES,169,1
16120100160023000000,GENERAL GROCERIES,169,1
16120100160023000000,GENERAL GROCERIES,169,1
16120100160023000000,GENERAL GROCERIES,169,1
16120100160023000000,GENERAL GROCERIES,169,1
16120100160023000000,GENERAL GROCERIES,169,2
16120100160024000000,GENERAL GROCERIES,169,1
16120100160024000000,GENERAL GROCERIES,169,1
16120100160024000000,GENERAL GROCERIES,169,1
16120100160024000000,GENERAL GROCERIES,169,1
16120100160024000000,GENERAL GROCERIES,169,1
16120100160024000000,GENERAL GROCERIES,169,1
16120100160024000000,GENERAL GROCERIES,169,3
16120100160024000000,GENERAL GROCERIES,169,1
16120100160024000000,GENERAL GROCERIES,169,1
16120100160024000000,GENERAL GROCERIES,169,2
16120100160024000000,GENERAL GROCERIES,169,1
16120100160024000000,GENERAL GROCERIES,169,1
16120100160024000000,GENERAL GROCERIES,169,6
16120100160031000000,GENERAL GROCERIES,169,1
16120100160031000000,GENERAL GROCERIES,169,1
16120100160031000000,GENERAL GROCERIES,169,1
16120100160031000000,GENERAL GROCERIES,169,1
16120100160031000000,GENERAL GROCERIES,169,1
16120100160031000000,GENERAL GROCERIES,169,1
16120100160031000000,GENERAL GROCERIES,169,2
16120100160032000000,GENERAL GROCERIES,169,1
16120100160033000000,GENERAL GROCERIES,169,2
16120100160033000000,GENERAL GROCERIES,169,3
16120100160033000000,GENERAL GROCERIES,169,1
16120100160033000000,GENERAL GROCERIES,169,8
16120100160033000000,GENERAL GROCERIES,169,1
16120100160033000000,GENERAL GROCERIES,169,2
16120100160034000000,GENERAL GROCERIES,169,5
16120100160034000000,GENERAL GROCERIES,169,1
16120100160034000000,GENERAL GROCERIES,169,1
16120100160034000000,GENERAL GROCERIES,169,1
16120100160035000000,GENERAL GROCERIES,169,2
16120100160035000000,GENERAL GROCERIES,169,1
16120100160035000000,GENERAL GROCERIES,169,1
16120100160035000000,GENERAL GROCERIES,169,1
16120100160035000000,GENERAL GROCERIES,169,2
16120100160035000000,GENERAL GROCERIES,169,1
16120100160035000000,GENERAL GROCERIES,169,2
16120100160036000000,GENERAL GROCERIES,169,1
16120100160036000000,GENERAL GROCERIES,169,1
16120100160036000000,GENERAL GROCERIES,169,1
16120100160036000000,GENERAL GROCERIES,169,1
16120100160036000000,GENERAL GROCERIES,169,1
16120100160036000000,GENERAL GROCERIES,169,1
16120100160036000000,GENERAL GROCERIES,169,8
16120100160037000000,GENERAL GROCERIES,169,3
16120100160037000000,GENERAL GROCERIES,169,1
16120100160037000000,GENERAL GROCERIES,169,1
16120100160037000000,GENERAL GROCERIES,169,1
16120100160037000000,GENERAL GROCERIES,169,1
16120100160037000000,GENERAL GROCERIES,169,1
16120100160037000000,GENERAL GROCERIES,169,2
16120100160038000000,GENERAL GROCERIES,169,2
16120100160038000000,GENERAL GROCERIES,169,2
16120100160038000000,GENERAL GROCERIES,169,1
16120100160038000000,GENERAL GROCERIES,169,1
16120100160038000000,GENERAL GROCERIES,169,1
16120100160038000000,GENERAL GROCERIES,169,6
16120100160038000000,GENERAL GROCERIES,169,2
16120100160038000000,GENERAL GROCERIES,169,1
16120100160038000000,GENERAL GROCERIES,169,2
16120100160038000000,GENERAL GROCERIES,169,1
16120100160038000000,GENERAL GROCERIES,169,1
16120100160077000000,GENERAL GROCERIES,169,2
16120100160094000000,GENERAL GROCERIES,169,2
16120100160132000000,GENERAL GROCERIES,169,1
16120100160132000000,GENERAL GROCERIES,169,1
16120100160021000000,BEVERAGES,170,1
16120100160021000000,BEVERAGES,170,2
16120100160021000000,BEVERAGES,170,2
16120100160021000000,BEVERAGES,170,1
16120100160021000000,BEVERAGES,170,2
16120100160021000000,BEVERAGES,170,3
16120100160021000000,BEVERAGES,170,1
16120100160021000000,BEVERAGES,170,1
16120100160021000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,8
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,2
16120100160022000000,BEVERAGES,170,2
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,4
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,2
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,2
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,7
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,1
16120100160022000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,4
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,4
16120100160023000000,BEVERAGES,170,2
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,3
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,2
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,8
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,3
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,4
16120100160023000000,BEVERAGES,170,2
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160023000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,2
16120100160024000000,BEVERAGES,170,2
16120100160024000000,BEVERAGES,170,2
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,4
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,2
16120100160024000000,BEVERAGES,170,3
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,2
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,3
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,3
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,2
16120100160024000000,BEVERAGES,170,3
16120100160024000000,BEVERAGES,170,2
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,1
16120100160024000000,BEVERAGES,170,2
16120100160024000000,BEVERAGES,170,4
16120100160024000000,BEVERAGES,170,1
16120100160031000000,BEVERAGES,170,1
16120100160031000000,BEVERAGES,170,1
16120100160031000000,BEVERAGES,170,1
16120100160031000000,BEVERAGES,170,1
16120100160031000000,BEVERAGES,170,1
16120100160031000000,BEVERAGES,170,1
16120100160031000000,BEVERAGES,170,1
16120100160031000000,BEVERAGES,170,2
16120100160031000000,BEVERAGES,170,2
16120100160031000000,BEVERAGES,170,2
16120100160031000000,BEVERAGES,170,2
16120100160031000000,BEVERAGES,170,1
16120100160031000000,BEVERAGES,170,1
16120100160031000000,BEVERAGES,170,1
16120100160031000000,BEVERAGES,170,3
16120100160031000000,BEVERAGES,170,1
16120100160032000000,BEVERAGES,170,1
16120100160032000000,BEVERAGES,170,1
16120100160032000000,BEVERAGES,170,1
16120100160032000000,BEVERAGES,170,2
16120100160032000000,BEVERAGES,170,1
16120100160032000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,3
16120100160033000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,2
16120100160033000000,BEVERAGES,170,4
16120100160033000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,2
16120100160033000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,1
16120100160033000000,BEVERAGES,170,2
16120100160033000000,BEVERAGES,170,2
16120100160033000000,BEVERAGES,170,2
16120100160033000000,BEVERAGES,170,1
16120100160034000000,BEVERAGES,170,1
16120100160034000000,BEVERAGES,170,1
16120100160034000000,BEVERAGES,170,1
16120100160034000000,BEVERAGES,170,1
16120100160035000000,BEVERAGES,170,1
16120100160035000000,BEVERAGES,170,1
16120100160035000000,BEVERAGES,170,1
16120100160035000000,BEVERAGES,170,1
16120100160035000000,BEVERAGES,170,8
16120100160035000000,BEVERAGES,170,1
16120100160035000000,BEVERAGES,170,1
16120100160035000000,BEVERAGES,170,1
16120100160035000000,BEVERAGES,170,1
16120100160035000000,BEVERAGES,170,1
16120100160035000000,BEVERAGES,170,5
16120100160035000000,BEVERAGES,170,1
16120100160035000000,BEVERAGES,170,4
16120100160035000000,BEVERAGES,170,4
